code|text
1010316005|Fetal disorder due to maternal obesity with adult body mass index 30 or greater but less than 40 (disorder)
1010317001|Neonatal disorder due to maternal obesity with adult body mass index 30 or greater but less than 40 (disorder)
1010319003|Fetal disorder due to maternal nutritional disorder (disorder)
1010320009|Neonatal disorder due to maternal nutritional disorder (disorder)
1010323006|Extension of left side of sacral spine (finding)
1010326003|Extension of right side of sacral spine (finding)
1010330000|Flexion of left side of sacral spine (finding)
1010331001|Flexion of right side of sacral spine (finding)
1010333003|Emphysema of left lung (disorder)
1010334009|Emphysema of right lung (disorder)
1010338007|Dribbling from left side of mouth (finding)
1010339004|Dribbling from right side of mouth (finding)
1010341003|Sweating on left half of body (finding)
1010342005|Sweating on right half of body (finding)
1010365000|Sclerosis of epiphysis of distal phalanx of index finger with increased radiopacity (finding)
1010397000|Severe deficiency of glucose-6-phosphate dehydrogenase (disorder)
1010400009|Genetic susceptibility to malignant hyperthermia due to ryanodine receptor 1 gene mutation (finding)
1010405004|Paroxysmal atrial fibrillation with rapid ventricular response (disorder)
1010415005|Fetal disorder due to maternal gestational edema and proteinuria without hypertension (disorder)
1010416006|Neonatal disorder due to maternal gestational edema and proteinuria without hypertension (disorder)
1010421009|Hyperplasia of left condyloid process of mandible (disorder)
1010422002|Hyperplasia of right condyloid process of mandible (disorder)
1010423007|Hyperplasia of left coronoid process of mandible (disorder)
1010424001|Hyperplasia of right coronoid process of mandible (disorder)
1010425000|Hypoplasia of left coronoid process of mandible (disorder)
1010426004|Hypoplasia of right coronoid process of mandible (disorder)
1010427008|Hypoplasia of left condyloid process of mandible (disorder)
1010428003|Hypoplasia of right condyloid process of mandible (disorder)
1010438008|Downward displacement of right half of diaphragm (disorder)
1010439000|Conductive hearing loss of left ear with normal hearing on right side (disorder)
1010440003|Conductive hearing loss of right ear with normal hearing on left side (disorder)
1010441004|Sensorineural hearing loss of right ear with normal hearing on left side (disorder)
1010442006|Sensorineural hearing loss of left ear with normal hearing on right side (disorder)
1010445008|Downward displacement of left half of diaphragm (disorder)
1010448005|Lesion of left upper motor neuron (finding)
1010449002|Lesion of right upper motor neuron (finding)
1010450002|Right ocular fixation preference (finding)
1010451003|Left ocular fixation preference (finding)
1010456008|Left motor nerve conduction block (finding)
1010457004|Right motor nerve conduction block (finding)
1010458009|Right sensory nerve conduction block (finding)
1010459001|Left sensory nerve conduction block (finding)
1010460006|Uniocular nystagmus of right eye (disorder)
1010461005|Uniocular nystagmus of left eye (disorder)
1010464002|Agenesis of right hemisphere of cerebellum (disorder)
1010465001|Agenesis of left hemisphere of cerebellum (disorder)
1010469007|Sclerosis of epiphysis of distal phalanx of middle finger with increased radiopacity (finding)
1010471007|Sclerosis of epiphysis of distal phalanx of ring finger with increased radiopacity (finding)
1010473005|Sclerosis of epiphysis of distal phalanx of little finger with increased radiopacity (finding)
1010477006|Agenesis of middle phalanx of index finger (disorder)
1010478001|Agenesis of middle phalanx of middle finger (disorder)
1010479009|Agenesis of middle phalanx of ring finger (disorder)
1010480007|Agenesis of middle phalanx of little finger (disorder)
1010481006|Sclerosis of epiphysis of middle phalanx of index finger with increased radiopacity (finding)
1010482004|Sclerosis of epiphysis of middle phalanx of middle finger with increased radiopacity (finding)
1010483009|Sclerosis of epiphysis of middle phalanx of ring finger with increased radiopacity (finding)
1010484003|Sclerosis of epiphysis of middle phalanx of little finger with increased radiopacity (finding)
1010485002|Sclerosis of epiphysis of proximal phalanx of index finger with increased radiopacity (finding)
1010486001|Sclerosis of epiphysis of proximal phalanx of middle finger with increased radiopacity (finding)
1010487005|Sclerosis of epiphysis of proximal phalanx of ring finger with increased radiopacity (finding)
1010488000|Sclerosis of epiphysis of proximal phalanx of little finger with increased radiopacity (finding)
1010489008|Agenesis of distal interphalangeal flexion crease (disorder)
1010490004|Agenesis of interphalangeal skin crease (disorder)
1010491000|Agenesis of proximal phalanx of thumb (disorder)
1010492007|Agenesis of distal interphalangeal flexion crease of ring finger (disorder)
1010493002|Sclerosis of epiphysis of first metacarpal bone with increased radiopacity (finding)
1010494008|Agenesis of proximal interphalangeal skin crease (disorder)
1010495009|Sclerosis of epiphysis of distal phalanx of thumb with increased radiopacity (finding)
1010496005|Congenital absence of nail unit of little finger (disorder)
1010497001|Congenital absence of nail unit of digit of hand (disorder)
1010498006|Agenesis of lunula (disorder)
1010499003|Agenesis of entire finger and metacarpal bone (disorder)
1010500007|Agenesis of entire toe and metatarsal bone (disorder)
1010501006|Sclerosis of epiphysis of proximal phalanx of thumb with increased radiopacity (finding)
1010502004|Agenesis of phalanx of thumb (disorder)
1010503009|Congenital absence of nail unit of thumb (disorder)
1010504003|Sclerosis of epiphysis of phalanx of thumb with increased radiopacity (finding)
1010505002|Sclerosis of epiphysis of phalanx of index finger with increased radiopacity (finding)
1010506001|Sclerosis of epiphysis of phalanx of middle finger with increased radiopacity (finding)
1010507005|Sclerosis of epiphysis of phalanx of ring finger increased radiopacity (finding)
1010508000|Sclerosis of epiphysis of phalanx of little finger with increased radiopacity (finding)
1010509008|Sclerosis of epiphysis of distal phalanx of hand with increased radiopacity (finding)
1010510003|Sclerosis of epiphysis of metacarpal bone with increased radiopacity (finding)
1010511004|Sclerosis of epiphysis of middle phalanx of finger with increased radiopacity (finding)
1010512006|Sclerosis of epiphysis of phalanx of hand with increased radiopacity (finding)
1010513001|Sclerosis of epiphysis of proximal phalanx of hand with increased radiopacity (finding)
1010514007|Sclerosis of epiphysis of distal phalanx of great toe with increased radiopacity (finding)
1010516009|Sclerosis of epiphysis of phalanx of toe with increased radiopacity (finding)
1010517000|Sclerosis of epiphysis of first metatarsal bone with increased radiopacity (finding)
1010518005|Sclerosis of epiphysis of phalanx of great toe with increased radiopacity (finding)
1010519002|Sclerosis of epiphysis of proximal phalanx of great toe with increased radiopacity (finding)
1010520008|Sclerosis of epiphysis of phalanx of second toe with increased radiopacity (finding)
1010521007|Sclerosis of epiphysis of phalanx of third toe with increased radiopacity (finding)
1010522000|Sclerosis of epiphysis of phalanx of fourth toe with increased radiopacity (finding)
1010523005|Sclerosis of epiphysis of phalanx of fifth toe with increased radiopacity (finding)
1010524004|Sclerosis of epiphysis of distal phalanx of second toe with increased radiopacity (finding)
1010525003|Sclerosis of epiphysis of distal phalanx of third toe increased radiopacity (finding)
1010526002|Sclerosis of epiphysis of distal phalanx of fourth toe with increased radiopacity (finding)
1010527006|Sclerosis of epiphysis of distal phalanx of fifth toe with increased radiopacity (finding)
1010528001|Sclerosis of epiphysis of middle phalanx of second toe with increased radiopacity (finding)
1010529009|Sclerosis of epiphysis of middle phalanx of third toe with increased radiopacity (finding)
1010530004|Sclerosis of epiphysis of proximal phalanx of second toe with increased radiopacity (finding)
1010531000|Sclerosis of epiphysis of middle phalanx of fifth toe with increased radiopacity (finding)
1010532007|Sclerosis of epiphysis of middle phalanx of fourth toe with increased radiopacity (finding)
1010533002|Sclerosis of epiphysis of proximal phalanx of third toe with increased radiopacity (finding)
1010534008|Sclerosis of epiphysis of proximal phalanx of fourth toe with increased radiopacity (finding)
1010535009|Sclerosis of epiphysis of proximal phalanx of fifth toe with increased radiopacity (finding)
1010568002|Undescended left testicle (disorder)
1010569005|Undescended right testicle (disorder)
1010603001|Primary mucoepidermoid carcinoma of nasopharynx (disorder)
1010604007|Ventriculomegaly due to developmental anomaly (disorder)
1010606009|Waardenburg syndrome type 1 (disorder)
1010607000|Primary lymphoepithelial carcinoma of nasopharynx (disorder)
1010609002|Mesomelic dysplasia of upper limb (disorder)
1010610007|Retinitis pigmentosa-deafness syndrome type 3 (disorder)
1010611006|Thoracoomphalopagus (disorder)
1010612004|Torsion of umbilical cord (disorder)
1010613009|Tetrasomy 15q (disorder)
1010614003|Tetrasomy 5p mosaicism (disorder)
1010615002|Late syphilis of lung (disorder)
1010616001|Cirrhosis of liver due to classical cystic fibrosis (disorder)
1010618000|Syndactyly of fingers of bilateral hands (disorder)
1010619008|Inflammatory tracheobronchial papilloma (disorder)
1010620002|Infection of lung caused by Mycobacterium malmoense (disorder)
1010622005|Infection of lung caused by Mycobacterium xenopi (disorder)
1010623000|Disorder of lung due to immunoglobulin A vasculitis (disorder)
1010624006|Primary salivary gland type neoplasm of nasopharynx (disorder)
1010626008|Recurrent peritonsillar abscess (disorder)
1010627004|Pulmonary hypertension due to developmental abnormality (disorder)
1010628009|X-linked congenital generalized hypertrichosis (disorder)
1010630006|X-linked complicated corpus callosum dysgenesis (disorder)
1010631005|Primary malignant melanoma of overlapping sites of accessory sinuses (disorder)
1010632003|Pseudocyst of umbilical cord (disorder)
1010633008|Primary papillary adenocarcinoma of nasopharynx (disorder)
1010634002|Pneumonia caused by Acinetobacter (disorder)
1010635001|Neoplasm of umbilical cord (disorder)
1010636000|Waardenburg syndrome type 2 (disorder)
1010637009|Obstruction of eustachian tube due to inflammation (disorder)
1010639007|Anomaly of umbilical vein group I (disorder)
1010641008|Anomaly of umbilical vein group II (disorder)
1010642001|Sporadic infantile bilateral striatal necrosis (disorder)
1010643006|Thoracolumbosacral spina bifida aperta (disorder)
1010644000|Spina bifida aperta of upper thoracic spine (disorder)
1010645004|Single umbilical cord artery type III (disorder)
1010646003|Single umbilical cord artery type IV (disorder)
1010647007|Acute vestibular syndrome due to episodic vestibular disorder (disorder)
1010648002|Acute vestibular syndrome due to cerebrovascular disease (disorder)
1010649005|Acute vestibular syndrome due to anxiety and fear (disorder)
1010650005|Acute endogenous lipoid pneumonitis (disorder)
1010651009|Acquired cholesteatoma of middle ear (disorder)
1010652002|Single umbilical cord artery type II (disorder)
1010653007|Segmental neurofibromatosis type 1 (disorder)
1010655000|Single umbilical cord artery type I (disorder)
1010656004|Adenoid squamous cell carcinoma of nasopharynx (disorder)
1010657008|Secondary hypoplasia of bilateral lungs (disorder)
1010659006|Segmental infantile hemangioma (disorder)
1010660001|Infantile hemangioma of subglottis (disorder)
1010662009|Infection of lung caused by Mycobacterium kansasii (disorder)
1010663004|Subcortical nodular heterotopia (disorder)
1010664005|Stickler syndrome type 2 (disorder)
1010665006|Helical ulceration of umbilical cord (disorder)
1010666007|Stickler syndrome type 4 (disorder)
1010667003|Sternopagus (disorder)
1010668008|Stickler syndrome type 1 (disorder)
